,date,open,high,low,close,adjclose,volume,ticker
0,1970-03-25,18.82978630065918,19.5744686126709,18.723403930664062,19.46808433532715,0.46570059657096863,9518,DTE
1,1970-03-26,19.46808433532715,19.5744686126709,19.36170196533203,19.46808433532715,0.46570059657096863,5053,DTE
2,1970-03-30,19.46808433532715,19.46808433532715,18.93617057800293,18.93617057800293,0.4529768228530884,7520,DTE
3,1970-03-31,18.93617057800293,19.255319595336914,18.82978630065918,18.93617057800293,0.4529768228530884,5875,DTE
4,1970-04-01,18.93617057800293,19.255319595336914,18.82978630065918,18.82978630065918,0.45043182373046875,7285,DTE
5,1970-04-02,18.82978630065918,19.148935317993164,18.82978630065918,18.93617057800293,0.4529768228530884,4348,DTE
6,1970-04-03,18.93617057800293,19.255319595336914,18.82978630065918,19.042552947998047,0.45552146434783936,5053,DTE
7,1970-04-06,19.042552947998047,19.042552947998047,18.617021560668945,18.93617057800293,0.4529768228530884,14570,DTE
8,1970-04-07,18.93617057800293,18.93617057800293,18.617021560668945,18.82978630065918,0.45043182373046875,5758,DTE
9,1970-04-08,18.82978630065918,19.042552947998047,18.617021560668945,19.042552947998047,0.45552146434783936,6463,DTE
10,1970-04-09,19.042552947998047,19.148935317993164,18.82978630065918,18.93617057800293,0.4529768228530884,4935,DTE
11,1970-04-10,18.93617057800293,19.255319595336914,18.93617057800293,19.255319595336914,0.46061113476753235,3643,DTE
12,1970-04-13,19.255319595336914,19.255319595336914,18.93617057800293,18.93617057800293,0.4529768228530884,5405,DTE
13,1970-04-14,18.93617057800293,19.042552947998047,18.723403930664062,18.723403930664062,0.4478868544101715,7873,DTE
14,1970-04-15,18.723403930664062,19.148935317993164,18.723403930664062,18.82978630065918,0.45043182373046875,8813,DTE
15,1970-04-16,18.82978630065918,19.042552947998047,18.723403930664062,18.723403930664062,0.4478868544101715,5053,DTE
16,1970-04-17,18.723403930664062,19.042552947998047,18.617021560668945,18.82978630065918,0.45043182373046875,5405,DTE
17,1970-04-20,18.82978630065918,18.93617057800293,18.617021560668945,18.93617057800293,0.4529768228530884,5053,DTE
18,1970-04-21,18.93617057800293,18.93617057800293,18.510637283325195,18.617021560668945,0.44534242153167725,3290,DTE
19,1970-04-22,18.617021560668945,18.617021560668945,18.29787254333496,18.510637283325195,0.44279763102531433,8695,DTE
20,1970-04-23,18.29787254333496,18.29787254333496,17.872339248657227,18.085105895996094,0.4326182007789612,12808,DTE
21,1970-04-24,18.085105895996094,18.19148826599121,17.127660751342773,17.553190231323242,0.419893741607666,40068,DTE
22,1970-04-27,17.659574508666992,17.978723526000977,17.659574508666992,17.76595687866211,0.4249836504459381,7050,DTE
23,1970-04-28,17.76595687866211,18.085105895996094,17.340425491333008,17.446809768676758,0.41734927892684937,9988,DTE
24,1970-04-29,17.446809768676758,17.76595687866211,17.23404312133789,17.446809768676758,0.41734927892684937,18683,DTE
25,1970-04-30,17.446809768676758,17.76595687866211,17.446809768676758,17.659574508666992,0.42243874073028564,7168,DTE
